clade_name	NCBI_tax_id	SRS149181	SRS149075	SRS148817	SRS148784	SRS148196	SRS148159	SRS147766	SRS147346	SRS146764	SRS145497	SRS144714	SRS144506	SRS144362	SRS144297	SRS143991	SRS143876	SRS143780	SRS143598	SRS143417	SRS143342	SRS143181	SRS143148	SRS143070	SRS142781	SRS142712	SRS142599	SRS142542	SRS142505	SRS142503	SRS140645	SRS140513	SRS140492	SRS105082	SRS104400	SRS104197	SRS103987	SRS101433	SRS101376	SRS100021	SRS098881	SRS098827	SRS098717	SRS098655	SRS098514	SRS097958	SRS097920	SRS097889	SRS078665	SRS078419	SRS078242	SRS077849	SRS077753	SRS077641	SRS077589	SRS077552	SRS077502	SRS077454	SRS077392	SRS077294	SRS077231	SRS077194	SRS077127	SRS076929	SRS076876	SRS076756	SRS075984	SRS075878	SRS075773	SRS075341	SRS075078	SRS074964	SRS074670	SRS064973	SRS063518	SRS063489	SRS058070	SRS056273	SRS055533	SRS054352	SRS053649	SRS053573	SRS053356	SRS050026	SRS049896	SRS049402	SRS045739	SRS045528	SRS043667	SRS024663	SRS021219	SRS021153	SRS020622	SRS017916	SRS016438	SRS016437	SRS013639	SRS013638	SRS013098	SRS012969	SRS012849
s__Blautia_sp_N6H1_15	2|1239|186801|186802|186803|572511|1912897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Blautia_wexlerae	2|1239|186801|186802|186803|572511|418240	0.02626	0.04624	0.0284	0.05694	0.01286	0.55307	0.09714	0.10382	0	0.02277	0	0.02774	0.027	0.01071	0.16926	0.00675	0.2285	0.00019	0.10182	0.09479	0	0.06813	0.04391	0.0496	0.13926	0	0.013	0.02466	0.13242	0.03929	0.13497	0	0.01025	0.00411	0.0423	0.00776	0.00985	0.0029	0.27178	0.05666	0.00249	0.02719	0.00867	0.00134	0.01568	0.10156	0.19885	0.02727	0.0084	0.0098	0.02649	0.00076	0	0.01283	0.03221	0.68411	0.58322	0.04808	0.00106	0.00558	0.05155	0.00569	0.29338	0.05982	0.00605	0.00835	0.04496	0.01987	0.01291	0.05112	0.03501	0.00304	0.05406	0.00604	0.02835	0.01351	0.25853	0.22829	0.05595	0.02088	0.0259	0.06583	0	0.00089	0	0.11156	0.0099	0.03451	0.0025	0.16231	0	0.02952	15.25989	0.06391	0.05185	0.09318	0.06474	0.00829	0.01045	0.13545
s__Ruminococcus_gnavus	2|1239|186801|186802|186803|572511|33038	0	0	0	0.00149	0.17284	0.21106	0.00367	0	0.00324	0.01095	0.0045	0	0.08941	0	0.27146	0	0.8595	0.02449	0.00899	0.01535	0	0.00135	0	0.05594	0.10836	0	0	1.12514	0.00296	1.64019	0	0.00707	0	0	0.00162	0.06363	0	0	0.13156	0.08024	0.00499	0.05723	0.01502	0.19573	0	0.00267	0.77914	0.11024	0	0	0	0.00265	0	0.03963	0.08217	0.89589	0.07515	0	0	0	0	0.02404	0	0.58439	0	0	0.11315	0	0	0.00115	0	0.00635	0.0189	0.48704	0	0	0.00525	0	0	0	0	0	0.05337	0	0.13892	0.00548	0	0.00137	0	0.00182	0.15575	0.01457	0.00342	0.04442	0.04064	0.04283	0.02812	0.01563	0	0
s__Ruminococcus_torques	2|1239|186801|186802|186803|572511|33039	0.34683	0.03269	0.09477	0.21781	0.49643	0	0	0.06703	0.2955	0.1384	0.42643	0.48422	0.30003	0.12137	0	0.16057	0	0	0.02231	0.05918	0.0323	0.0459	0.06913	0.01177	0.57674	0.09529	0.33799	0	0.22247	0	0.04212	0.08309	0.1589	0	0	0.03793	0.43114	0.02369	0.12204	0.06732	0.05419	0.43518	0.05524	0	0.07726	0.35035	0	0.08112	0.03409	0.04036	0.01782	0.1366	0.03005	0.12215	0	0	0.33742	0.39756	0.08357	0.09177	0.00182	0	0.39077	0.0682	0.03461	0.57235	0	0.15826	0.1434	0.08192	0.15295	0.09032	0.04808	0.35722	0	0.29536	0.25652	0.13989	0.01801	0.03132	0.08475	2.42137	0.07704	0.04905	0.21119	0.0617	0.11152	0.06622	0.10246	0	0	0	0	0.00514	0.00396	0.0604	0.03812	0.03946	0.08985	0
s__Butyrivibrio_crossotus	2|1239|186801|186802|186803|830|45851	0	0	0	0	0	0	0	0.32571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.15977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.42294	7.16117	0	0	0	0	0	0	5.10793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Butyrivibrio_sp_CAG_318	2|1239|186801|186802|186803|830|1262761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Coprococcus_catus	2|1239|186801|186802|186803|33042|116085	0.00373	0.00165	0	0.01231	0.08366	0.02087	0.02493	0.02396	0.00609	0.00093	0.00617	0.01085	0.00327	0.00897	0	0	0.01293	0	0.00449	0.07106	0.00316	0	0	0.00467	0	0	0.0022	0	0.00954	0	0.00326	0	0	0.01028	0.02054	0	0.03197	0.00544	0	0.01375	0	0.1854	0	0	0.00789	0.01482	0.02582	0	0.00551	0.00509	0	0	0.01836	0	0	0	0.52059	0.41394	0	0.01584	0.00213	0	0.00582	0	0.01834	0.00171	0	0.03386	0.01262	0.04045	0	0	0	0.01554	0	0.02191	0.0371	0.05483	0.00887	0	0	0.05036	0	0.00651	0	0	0	0	0.00195	0	0	0	0	0	0	0	0	0.00413	0.00103	0.00014
s__Coprococcus_comes	2|1239|186801|186802|186803|33042|410072	0.23258	0.03055	0.14555	0	0.20072	1.53292	0	0.27605	0.19479	0.03139	0.02199	0.09481	0.30823	0.00147	0	0.04098	0	0.00101	0.03095	0.09846	0.01408	0	0.04308	0	0	0.13476	0.19561	0	0.01815	0	0.01894	0	0.0766	0.39893	0	0.01714	0.06241	0.00326	0	0.10959	0.04063	0.29838	0.01774	0.11356	0.00248	0	0	0.03552	0.12346	0.0421	0.01123	0.25435	0.01239	0.01535	0	0	0.56086	1.02778	0.10869	0.05787	0.02668	0.04132	0.00781	0.11576	0.03878	0.06477	0	0.1081	0.16973	0.06323	0.08836	0	0.05116	1.41836	0	0.14149	0.0624	0.04477	0.00779	0.02492	0.01755	2.68834	0.02898	0.01117	0	0	0.31794	0.0045	0.04587	0.00734	0	0	0	0	0	0.2567	0.17044	0.03597	0.0166	0
s__Coprococcus_eutactus	2|1239|186801|186802|186803|33042|33043	0	0	0	0.60248	0	0	0	0.00865	0	0	0	0.22336	0.08964	0	0	0	0	0	0	0	0	0.16175	0	0	0	0	0	0	0	0	0.17582	0	0	1.30863	0	0	0	0.65383	0	0	0	0	0	0	0	0.34435	0	0	0	0.57253	0.34454	0	0	0	0	0	0	0.22675	0	0	0	0	0	0	0	0	0	0.31593	0.03918	0	0	0	0	0	0	0.5064	0	0	0	0.0232	0	0	0.02718	0.14978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.67519	0
s__Dorea_formicigenerans	2|1239|186801|186802|186803|189330|39486	0.09687	0.0523	0.03524	0.37469	0.22902	0.22395	0.01839	0.08029	0.10886	0.08683	0.09213	0.40246	0.18497	0.04044	0.46424	0.18842	0.07108	0.00155	0.07788	0.1677	0.01441	0.60445	0.02793	0.01407	0	0.08793	0.04638	0	0.07536	0	0.02211	0.07674	0.03683	0	0.08451	0.02691	0.01681	0.01937	0.12849	0.14941	0.01435	0.08133	0.10935	0.01264	0.0248	0.6564	0.05978	0.02348	0.00814	0.02102	0.13813	0.00014	0.06349	0.00922	0.03966	0.1424	0.12968	0.27373	0.0441	0.02419	0.11618	0.04694	0.23801	0	0.02099	0.02374	0.03779	0.00034	0.03877	0.08145	0.11517	0.00265	0.04796	0.09262	0.02575	0.10576	0.17716	0	0.01533	0.06035	0.15775	0.29055	0.04909	0.10891	0.16512	0.0025	0	0.02653	0.01262	0.01196	0.00159	0.01153	0.02769	0.00536	0.00432	0.20118	0.13259	0.03537	0.31394	0.02962
s__Dorea_longicatena	2|1239|186801|186802|186803|189330|88431	0.1273	0.05813	0	0.03685	0.03755	0.53128	0.13811	0.10675	0.07847	0.00693	0.06019	0.07499	0.10258	0.07414	0.86823	0.03124	0.06848	0.09877	0.02328	0.09343	0.033	0.0258	0.02129	0	0.19715	0.01365	0	0	0.0557	0	0.01028	0.08612	0.06343	0.11564	0.08996	0.01757	0.04438	0.00497	0.1872	0.02848	0.04424	0.248	0.03108	1.13124	0.0469	0.17115	0.05666	0.02914	0.04832	0.0358	0.01751	0.0142	0.06596	0.03412	0.0577	0	0.38538	2.41146	0	0.0181	0.07596	0.03954	0.07087	0	0.03139	0.02368	0	0.12333	0.05723	0.07506	0.04235	0.02158	0.01907	0.14219	0.00258	0.02437	0.12337	0.22423	0.00941	0.01948	0.00483	3.44917	0.01326	0.01672	0.1305	0.02605	0.03691	0.01859	0.01243	0	0	0.00981	0.01669	0.00553	0.00782	0.57238	0.34535	0.02831	0.05754	0.03696
s__Dorea_sp_CAG_317	2|1239|186801|186802|186803|189330|1262873	0	0	0	0	0	0.034	0.01927	0	0	0	0	0	0	0	0	0	0.00186	0	0	0	0	0.00143	0	0.00084	0	0.01161	0.00374	0	0	0	0	0	0	0	0.2687	0	0	0	0	0	0	0.01569	0	0	0	0.01178	0.00152	0	0	0	0	0.01225	0	0	0	0.03217	0	0	0.07302	0	0	0	0	0.00027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03857	0	0	0.08108	0.00025	0	0.00398	0	0	0	0	0.01712	0	0
s__Eisenbergiella_massiliensis	2|1239|186801|186802|186803|1432051|1720294	0	0.00017	0	0	0	0	0.015	0	0	0	0	0	0.00054	0	0.0514	0	0.21154	0.00864	0	0.00252	0	0	0	0	0.0133	0.00533	0	0.5383	0	0	0	0	0	0.00826	0.00566	0	0	0	0.00195	0	0	0	0	0.01967	0	0	0.14172	0	0	0	0	0	0	0	0.01768	0.03557	0	0	0	0	0	0.06207	0.0478	0	0	0	0	0	0	0	0.00051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00168	0	0	0	0	0.53503	0	0	0	0	0	0	0.00321	0	0
s__Eisenbergiella_tayi	2|1239|186801|186802|186803|1432051|1432052	0	0.00115	0	0	0.14298	0	0.00252	0	0	0	0	0	0.02116	0	0.21467	0	0.04608	0.0028	0	0.01126	0	0	0	0	0.00095	0	0	0.01597	0	0	0	0.01615	0	0.00503	0.00118	0	0	0	0	0	0	1.26829	0.16834	0.00718	0	0.00288	0.00952	0	0	0	0	0	0	0	0	0	0	0.02862	0	0	0	0.03109	0.00316	0	0	0	0.00382	0	0	0	0.00017	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06101	0	0	0	0	0	0	0	0	0	0	0.01175	0.00461	0.0177	0	0
s__Faecalicatena_orotica	2|1239|186801|186802|186803|2005359|1544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Fusicatenibacter_saccharivorans	2|1239|186801|186802|186803|1407607|1150298	0.19456	0.16475	0.14747	0.32418	0.2179	2.59471	3.06229	0.37354	0.05976	0.0164	0.61169	0.05036	0.07918	0.0724	0.30264	0.02411	0.15027	0.02748	0.09395	0.18523	0.01229	0.15123	0.02905	0.07731	0.16506	0.04458	0.52626	0	0.10969	0	0.11502	0.39431	0.1216	0.6425	0.45857	0.00417	0.10387	0.04321	0.37785	0.07754	0.05097	0.047	0.01643	0.45511	0.08852	0.58632	0.63648	0.01904	0.05069	0.07914	0.01066	0.0067	0.00889	0.09817	0.09858	1.59472	1.37566	10.62306	0.12493	0.15326	0.05098	0	0.57258	0.02162	0.06735	0.34918	0.58516	0.76103	0.168	0.25353	0.03579	0.08173	0.02225	0.06992	0.00906	0.11602	0.02876	0.05618	0.00163	0.01384	0.06245	0.02695	0.01784	0.00686	0.18228	0.03672	0.07225	0.02811	0.026	0.04874	0	0	0.03041	0	0	0.1084	0.06612	0.16362	0.02514	0.00992
s__Clostridium_aldenense	2|1239|186801|186802|186803|1506553|358742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00044	0	0	0	0.00227	0	0	0	0	0.0001	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Clostridium_asparagiforme	2|1239|186801|186802|186803|1506553|333367	0	0	0.00064	0	0.00363	0	0	0	0	0	0	0	0.00112	0	0	0	0	0.00637	0	0	0	0.00026	0	0	0.00759	0.00054	0.00371	0	0	0	0	0	0	0	0.01086	0	0	0	0.00178	0	0	0.00197	0	0.01988	0	0.01297	0.00194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00716	0	0.01607	0	0	0	0	0	0	0	0.00373	0	0	0	0	0	0	0	0	0	0	0	0	0.00577	0	0	0	0.00356	0	0	0	0	0	0	0	0	0
s__Clostridium_bolteae	2|1239|186801|186802|186803|1506553|208479	0	0	0.00253	0	0.14553	0	0	0	0	0	0	0.0027	0.01223	0	0.0077	0	0.00312	0.06664	0.00082	0	0	0	0	0	0.00143	0	0.00503	0.00061	0.00055	0	0	0.00491	0	0	0	0	0	0	0.00555	0.00059	0	0.0362	0.01917	0.02944	0	0	0.00151	0	0	0	0.01582	0.00366	0	0	0.00343	0.01146	0.07197	0.01713	0	0	0.00012	0.02906	0.00044	0.02402	0	0.00062	0	0	0	0	0.0064	0	0	0.0111	0	0	0	0	0	0	0.00773	0	0	0	0.00974	0	0.03631	0	0	0.00206	0	0	0	0	0	0	0	0	0.00575	0.0014
s__Clostridium_citroniae	2|1239|186801|186802|186803|1506553|358743	0.00337	0	0	0.00934	0.00211	0	0	0	0.00082	0	0	0	0.00788	0	0	0	0.00197	0.00876	0	0.00185	0	0.01275	0	0	0	0	0.00195	0	0	0	0	0.01575	0	0	0.00644	0	0	0	0	0	0	0	0.00355	0.00576	0	0	0.00397	0	0	0	0.01056	0	0	0	0.00358	0	0	0.01739	0	0	0	0.01737	0.02027	0	0	0.00286	0	0	0	0.00601	0	0	0	0.00607	0	0	0.00034	0	0	0	0	0	0	0	0	0	0.00121	0	0	0	0.00015	0	0	0	0	0	0	0	0.00712	0
s__Clostridium_clostridioforme	2|1239|186801|186802|186803|1506553|1531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0057	0.00042	0	0	0	0	0	0	0	0	0	0.08007	0	0.01973	0	0	0	0	0.00378	0	0	0	0.00617	0	0	0	0.00389	0.00848	0	0	0.00766	0	0	0	0	0	0	0	0	0.03152	0.00396	0	0	0	0	0	0	0.02979	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0026	0	0	0	0	0	0	0	0	0	0	0	0	0.12606	0	0	0	0	0	0	0	0.00024	0
s__Clostridium_hylemonae	2|1239|186801|186802|186803|1506553|89153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00024	0	0	0	0
s__Clostridium_lavalense	2|1239|186801|186802|186803|1506553|460384	0	0	0	0	0.05297	0.003	0	0	0.00035	0	0.00188	0	0	0	0	0	0.00618	0.00095	0	0.00037	0	0	0	0	0	0	0.00101	0	0	0	0	0.00827	0	0.00102	0.0134	0	0	0	0	0	0	0	0.01191	0.00399	0	0	0.00571	0	0	0	0	0	0	0	0	0.07429	0.03322	0.02886	0	0	0	0.01932	0.00713	0.0025	0	0.003	0	0	0	0	0	0.00075	0	5e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.0083	0	0	0	0.00604	0	0	0	0	0	0	0.00284	0.00498	0.01247
s__Clostridium_saccharolyticum	2|1239|186801|186802|186803|1506553|84030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00433	0	0	0	0.00815	0	0	0.00245	0	0	0	0.00291	0.00243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00224	0	0	0	0	0	0	0	0	0	0	0	0.00078	0
s__Clostridium_scindens	2|1239|186801|186802|186803|1506553|29347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00136	0	0	0.00346	0	0	0	0	0	0.0013	0	0	0	0	0	0	0	0	0	0.00406	0	0	0	0	0	0	0	0.00153	0	0.00048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00303	0	0	0	0	0	0	0	0	0
s__Clostridium_symbiosum	2|1239|186801|186802|186803|1506553|1512	0.01056	0	0	0	0.04148	0	0	0	0.00031	0	0	0	0.01433	0	0.03107	0	0.00187	0.00099	0	0.00536	0	0	0	0	0.005	0	0	0.06538	0	0	0	0.01839	0	0	0.00044	0	0	0	0.03102	0	0	0.10845	0.07612	0.00194	0	0.00287	0.02256	0.00709	0	0	0	0	0	0	0.00102	0.04728	0.10433	0	0	0	0	0.02175	0	0	0	0	0	0	0	0	0	0.00068	0	0	0	0	0	0	0	0	0	0	0.00351	0	0.03951	0	0.00375	0	0	0	0.05956	0	0	0	0	0	0	0.00012	0	0
s__Lachnoclostridium_sp_An118	2|1239|186801|186802|186803|1506553|1965547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00103	0	0	0	0	0	0	0	0	0	0	0	0	0.00085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00086	0	0	0	0	0	0	0	0	0	0	0	0	0.00377
s__Lachnoclostridium_sp_An131	2|1239|186801|186802|186803|1506553|1965555	0	0	0	0	0	0	0.00091	0	0	0	0	0	0	0	0	0	0.00123	0	0	0	0	0	0	0	0	0	0.01257	0	0	0	0	0	0	0.00447	0.00086	0	0	0	0	0	0	0	0	0	0	0	0.00523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00419	0	0
s__Lachnoclostridium_sp_An138	2|1239|186801|186802|186803|1506553|1965560	0	0	0	0	0	0.00096	0	0	0	0	0	0	0	0	0	0	0.01892	0.02561	0	0	0	0	0	0	0	0	0.0022	0	0	0	0	0.0011	0	0.00187	0.00027	0	0	0	0	0	0	0	0	0.00233	0	0	0.02094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00078	0	0
s__Lachnoclostridium_sp_An14	2|1239|186801|186802|186803|1506553|1965562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Eubacterium_rectale	2|1239|186801|186802|186803||39491	0	0.63784	1.07558	0.00644	1.34316	0.07175	2.80371	2.13515	1.37419	0.01338	1.91244	0.70817	5.58304	0.06457	3.21619	0.13115	3.47251	0.22806	0.204	2.21181	0.09268	0	1.96486	0.13547	0	1.03552	0.17893	2.26587	6.81956	0.26498	0.00774	0	0.29023	2.03362	4.86954	0.50764	0.127	0.07998	0.30418	0.27921	0.02518	0.99587	0	0.69651	0.18089	0.01239	2.46699	0.17093	0.02064	0.01752	0.00214	0.08663	0.5848	0.21105	0.79274	12.8097	0.39041	0	2.59093	0.63876	0.50198	0.54336	0	0.03903	0.00902	0.45642	0	2.25906	0.00456	0.1167	0.00177	0.10293	0.33249	0.13812	0.25728	0.03035	0.18937	0.33588	0.37543	0.00827	0	2.17837	0.62708	0.5335	0	0.10536	0.57551	1.23192	0.06436	0.21842	0	0.04666	0	0	0	0.157	0.12424	0	4.88077	3.73029
s__Lachnospiraceae_bacterium_oral_taxon_096	2|1239|186801|186802|186803||712982	0	0	0	0	0	0	0	0	0	0	0	0.0012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00339	0	0	0	0	0	0	0	0.00116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Lachnospira_pectinoschiza	2|1239|186801|186802|186803|28050|28052	0.82415	0.35369	0.17071	0.96591	0	3.53624	0	0	0.2547	0.30223	0.43985	0.1474	0.19569	0.18385	0	0	0.83309	0	0.18187	0.74601	0.08582	0.63586	1.1012	0	0.01234	0.02039	0	0	0	0	0.0346	0	0	0	0	0.0292	0	0	2.15069	0.09898	1.16728	0.03804	0.05988	0	0.03275	0.58	0.61439	0.15485	0	0.22024	0.00439	0.03238	0.21797	0	0	2.16129	0	0.02732	0.06263	0.0036	0	0.52762	0	0	0.36821	0	0.62237	0	0	0.1701	0.60417	0.29641	0.1599	0.44089	0	0	0.05414	0.20786	0	0.05719	0	0	0.08181	0	0.02829	0.14988	0	0.94212	0	0	0	0	0	0	0	0.13308	0.09825	0	0.00771	0
s__Murimonas_intestini	2|1239|186801|186802|186803|1774128|1337051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Roseburia_faecis	2|1239|186801|186802|186803|841|301302	0	0.55986	0	0.01521	0	4.72422	0.00976	0.18692	0	0	0.23863	0.30307	0.02623	1.89513	0	0	1.82999	0	3.37701	0.04494	0.14334	0.68671	0.0166	0.20303	0.45692	0	2.35829	0	0.63961	0	0.42714	0.58898	0	0.01564	0.00435	0	1.03027	0.06964	1.03026	3.2681	0.36075	0	1.23655	0	0.3443	3.97999	0.52944	0.08945	0.9134	1.48516	0.65249	1.71159	0.43536	0	0	0	0.64447	0	0.45136	0.74063	1.23697	0.36945	0	0.07122	2.28218	0.19499	3.89556	0.14717	0.43992	0.78619	0	0.31172	0	0.61709	0	1.06528	0.41629	0.3963	0.12036	0	0	0.27053	0.01397	0.04695	0.04521	0.13665	2.53648	0.64928	0.0485	0.00118	0	0	0.70232	0	0	1.01633	0.80625	0.00679	1.5108	0
s__Roseburia_hominis	2|1239|186801|186802|186803|841|301301	0.46617	0.19265	0	0.12375	0.18782	0.13804	0.42364	0.26426	0.07537	0.22037	0.08816	0.10257	0.14381	0.02267	0.02375	0.02436	0.10647	0.32036	0.3523	0.07223	0.00654	0.3519	0	0.14366	0.03124	0.02438	0	0	0.02147	0	0.01567	0	0.1032	0.00788	0.08355	0.01232	0.0271	0.30041	0.39325	0.08418	0.01681	0.09846	0	0.68257	0.05188	0.32896	0.01996	0.00848	0.27969	0.12727	0.05334	0.00342	0.01825	0.0108	0.00858	0.8486	0.02423	0.21387	0.01541	0.19069	0.46556	0.01212	0.42557	0	0.07606	0.0173	0.31848	0.26905	0.0018	0.28427	0	0.12842	0.00053	0.00711	0	0.0554	0.22688	0	0.00898	0.04959	0	0.28893	0.15246	0.14679	0	0.01151	0.0373	0.0006	0.81746	0.00154	0	0	0.00506	0	0	0.07971	0.05271	0.05652	0.14667	0.57295
s__Roseburia_intestinalis	2|1239|186801|186802|186803|841|166486	1.40493	0.49628	0.79096	1.14806	0	1.9884	0	0	0.02191	0.42183	0.8069	0.01423	0.50664	0.05515	0.17024	0	0.56212	0.42739	0.40619	0.00583	0.01324	0.81337	1.40872	0.53794	0	0.48668	0.21678	0	1.72328	0	0.65624	0.07651	0	0.00015	0.21375	0.07272	0.87448	0.26761	0.08021	2.16157	0.68328	0.03177	0.17451	0.41196	0.00439	0.46229	0.10986	0	0.00569	0.25906	0.02611	0.09487	0.55995	0	0.1264	0.43149	3.37532	0	0.11667	0.09241	0	0.04721	0.96159	0.25768	1.14014	0.04483	0	0.09171	1.53979	0.31819	0.36287	0.33281	0	1.03497	0.01621	7.66463	1.12275	0.34688	0.16696	0.36784	0.07258	0.01284	0	0.00441	0.04001	0.75066	0.12286	0.0398	0.01203	0	0	0	0.2536	0.18181	0.20643	0	0	0.00145	0.01672	0.11359
s__Roseburia_inulinivorans	2|1239|186801|186802|186803|841|360807	0.69968	0.25457	0.94437	2.88438	0.00135	2.24537	0.48632	0.46676	0.92741	0.26797	1.17171	3.32558	0.67413	0.49619	0.08524	0.00538	2.63626	0	1.51035	0.04254	0.09602	2.82614	0.88847	0.04281	0.59927	0.00117	0.11033	0	0.29081	0	0.28017	0.41226	0	0.00625	0.00158	0.20563	0.00359	0.62247	0.45086	0.57143	0.49757	0.2775	0.11291	0	0.32924	3.69738	0.3856	0.06671	0.21141	0.15659	0.04524	0.26761	0.06433	0.10961	0.0427	0	1.23531	0	0.15411	0.09501	0.24254	0.29571	0.13178	0	0.09359	0	0	0.05262	0.26893	0.09343	0.03063	0.00441	0	0.4166	0.00148	1.70027	0.17261	0.88243	0.16421	0.1097	0.01792	0.20307	0.49248	0.34783	0.20793	0.36665	0.18645	0.11477	0.00495	0.01496	0	0	0.06895	0.05001	0.04798	0.01559	0.00636	0.02827	0.0634	1.14892
